url,headers,sub_headers,text,ID
https://lenta.ru/news/2024/02/23/na-ukraine-likvidirovali-voevavshego-na-storone-vsu-litovtsa/,,,,3
https://lenta.ru/news/2024/02/22/estontsy-prigotovilis-k-vtorzheniyu-rossii-boevym-raskrasom-na-litsah/,,,,3
https://lenta.ru/news/2024/02/22/latviya-potratit-200-millionov-evro-na-podderzhku-ukrainy-v-2024-goda/,,,,3
https://lenta.ru/news/2024/02/22/v-rige-derusifitsiruyut-shest-ulits/,,,,3
https://lenta.ru/news/2024/02/22/v-litve-zapretyat-rossiyanam-vysazhivatsya-iz-sleduyuschih-v-kaliningrad-poezdov/,,,,3
https://lenta.ru/news/2024/02/21/zhitelyam-estonii-predlozhili-hranit-kartoshku-v-bunkerah-na-granitse-s-rossiey/,,,,3
https://lenta.ru/news/2024/02/21/v-litve-zaderzhali-podozrevaemyh-v-rabote-na-spetssluzhby-rossii-lits/,,,,3
https://lenta.ru/news/2024/02/21/premier-estonii-zayavila-o-zhelanii-russkih-vernut-sebe-chuvstvo-gospodstva/,,,,3
https://lenta.ru/news/2024/02/20/v-latvii-zaderzhali-grazhdanina-estonii-iz-za-podozreniya-v-rabote-na-rossiyu/,,,,3
https://lenta.ru/news/2024/02/20/v-estonii-desyat-chelovek-nazvali-agentami-rossiyskih-spetssluzhb-i-zaderzhali/,,,,3
https://lenta.ru/news/2024/02/20/premier-estonii-rasskazala-o-borbe-s-gibridnoy-operatsiey-rossii/,,,,3
https://lenta.ru/news/2024/02/20/rossiyu-obvinili-v-bitie-okon-avto-glavy-mvd-estonii/,,,,3
https://lenta.ru/news/2024/02/20/v-latvii-porassuzhdali-o-kazni-obvinyaemoy-v-shpionazhe-na-rossiyu-evrodeputata/,,,,3
https://lenta.ru/news/2024/02/20/litva-predrekla-uhudshenie-situatsii-dlya-ukrainy/,,,,3
https://lenta.ru/news/2024/02/20/reyting-premiera-estonii-upal-do-rekordno-nizkih-znacheniy/,,,,3
https://lenta.ru/news/2024/02/19/posolstvo-rossii-v-latvii-osudilo-vyzov-predstavitelya-v-mid-iz-za-navalnogo/,,,,3
https://lenta.ru/news/2024/02/19/mid-litvy-usomnilsya-v-vozmozhnosti-es-zaschititsya-bez-ssha/,,,,3
https://lenta.ru/news/2024/02/19/lithuania/,,,,3
https://lenta.ru/news/2024/02/19/glava-mid-litvy-ob-yasnil-svoy-grustnyy-vid-v-myunhene/,,,,3
https://lenta.ru/news/2024/02/19/mid-litvy-predupredil-o-napadenii-rossii-na-nato/,,,,3
https://lenta.ru/news/2024/02/19/v-estonii-zaplanirovali-perezahoronit-ostanki-soldat-krasnoy-armii-iz-za-zvezd/,,,,3
https://lenta.ru/news/2024/02/19/premier-estonii-rasskazala-o-poslanii-putina/,,,,3
https://lenta.ru/news/2024/02/19/premier-estonii-prizvala-zapad-konfiskovat-rossiyskie-aktivy-do-vyborov-v-ssha/,,,,3
https://lenta.ru/news/2024/02/18/premier-estonii-prokommentirovala-reshenie-o-ee-rozyske-v-rossii/,,,,3
https://lenta.ru/news/2024/02/16/v-latvii-prizvali-pobystree-protolknut-ukrainu-v-es/,,,,3
https://lenta.ru/news/2024/02/16/v-parlamente-litvy-prizvali-aktivnee-snosit-sovetskie-pamyatniki/,,,,3
https://lenta.ru/news/2024/02/16/koalitsiya-soyuznikov-poobeschala-ukraine-odin-million-dronov/,,,,3
https://lenta.ru/news/2024/02/15/posolstvo-rf-v-rige-otvetilo-na-priznanie-latvii-zakonnoy-deportatsiyu-rossiyan/,,,,3
https://lenta.ru/news/2024/02/15/mid-prokommentiroval-reshenie-latviyskogo-suda-o-zakonnosti-deportatsii-rossiyan/,,,,3
https://lenta.ru/news/2024/02/15/sud-v-rige-vynes-postanovlenie-o-zakonnosti-deportatsii-rossiyan-za-neznanie-yazyka/,,,,3
https://lenta.ru/news/2024/02/15/v-es-vyskazalis-ob-ob-yavlenii-v-rozysk-premiera-estonii/,,,,3
https://lenta.ru/news/2024/02/15/v-estonii-nazvali-risk-dlya-ob-yavlennoy-v-rozysk-premiera/,,,,3
https://lenta.ru/news/2024/02/15/oprovergli/,,,,3
https://lenta.ru/news/2024/02/14/kabinet-ministrov-litvy-nameren-razreshit-propagandu-lgbt-detyam/,,,,3
https://lenta.ru/news/2024/02/14/v-parlamente-litvy-predlozhili-lishat-rossiyan-vnzh-za-poezdki-v-rossiyu/,,,,3
https://lenta.ru/news/2024/02/14/parlament-litvy-lishil-deputata-neprikosnovennosti-za-antisemitizm/,,,,3
https://lenta.ru/news/2024/02/14/mid-estonii-vyzval-vremennogo-poverennogo-v-delah-rossii/,,,,3
https://lenta.ru/news/2024/02/14/vilnyus-vyrazil-protest-posle-ob-yavleniya-rossiey-v-rozysk-politikov-iz-litvy/,,,,3
https://lenta.ru/news/2024/02/14/mid-latvii-vyzval-vremennogo-poverennogo-rf-posle-ob-yavleniya-ministrov-v-rozysk/,,,,3
https://lenta.ru/news/2024/03/27/v-latvii-zayavili-o-negotovnosti-nato-otpravlyat-voyska-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/27/v-mid-rossii-raskritikovali-zayavleniya-estonii-i-litvy-o-terakte-v-krokuse/,,,,3
https://lenta.ru/news/2024/03/27/v-seyme-litvy-prezidenta-obvinili-v-narushenii-prisyagi-i-prigrozili-impichmentom/,,,,3
https://lenta.ru/news/2024/03/27/kallas-nazvala-osnovu-bezopasnosti-estonii/,,,,3
https://lenta.ru/news/2024/03/27/v-latvii-reshili-napravit-ukraine-sredstva-ot-prodazhi-doma-moskvy/,,,,3
https://lenta.ru/news/2024/03/26/na-ukraine-soobschili-o-pyati-vzryvah-v-harkove/,,,,3
https://lenta.ru/news/2024/03/25/zaym-litva/,,,,3
https://lenta.ru/news/2024/03/25/latviya-rekomendovala-vozderzhatsya-ot-poezdok-v-rossiyu-do-kontsa-marta/,,,,3
https://lenta.ru/news/2024/03/25/v-estonii-rasskazali-o-pomoschi-ukraine-s-zakupkoy-vooruzheniya/,,,,3
https://lenta.ru/news/2024/03/25/v-latvii-prizvali-vernut-oboronnye-traty-epohi-holodnoy-voyny/,,,,3
https://lenta.ru/news/2024/03/24/prezident-latvii-uzhasnulsya-teraktu-v-krokuse/,,,,3
https://lenta.ru/news/2024/03/24/prezident-estonii-rasskazal-ob-uzhase-iz-za-terakta-v-krokus-siti-holle/,,,,3
https://lenta.ru/news/2024/03/23/latviya/,,,,3
https://lenta.ru/news/2024/03/23/posolstvo-rossii-v-rige-pozhalovalos-na-zapret-politsii-prinosit-tsvety-k-zdaniyu/,,,,3
https://lenta.ru/news/2024/03/23/mid-estonii-zayavil-o-nepriemlemosti-terrorizma-posle-terakta-v-krokuse/,,,,3
https://lenta.ru/news/2024/03/22/prezident-estonii-otkazalas-priznavat-vybory-v-rossii/,,,,3
https://lenta.ru/news/2024/03/22/litva-peredala-ukraine-sistemy-borby-s-bpla/,,,,3
https://lenta.ru/news/2024/03/22/v-seyme-litvy-reshili-deokkupirovat-belorussiyu-i-povesti-ee-po-puti-ukrainy/,,,,3
https://lenta.ru/news/2024/03/22/v-latvii-potrebovali-otstavki-politika-iz-za-potiraniya-zhenskoy-nogi-na-zasedanii/,,,,3
https://lenta.ru/news/2024/03/22/v-estonii-otkazalis-ot-idei-otpravlyat-voennyh-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/21/reshenie-pravitelstva-estonii-po-lisheniyu-rossiyan-prava-golosa/,,,,3
https://lenta.ru/news/2024/03/21/v-estonii-zayavili-o-prenebrezhenii-nato-k-vostochnoy-evrope/,,,,3
https://lenta.ru/news/2024/03/21/premier-estonii-potrebovala-ogranichit-eksport-tehnologiy-v-rossiyu/,,,,3
https://lenta.ru/news/2024/03/21/v-estonii-za-blagodarnost-leninu-osudyat-rukovoditelya-detskoy-studii/,,,,3
https://lenta.ru/news/2024/03/21/prezident-litvy-prizval-prodolzhit-politiku-sanktsiy-protiv-rossii/,,,,3
https://lenta.ru/news/2024/03/21/estonskiy-naemnik-vsu-priznal-kriticheskoe-prevoshodstvo-rossii-v-vooruzhenii/,,,,3
https://lenta.ru/news/2024/03/21/estoniya-otpravit-ukraine-paket-voennoy-pomoschi-na-20-millionov-evro/,,,,3
https://lenta.ru/news/2024/03/21/premier-estonii-zayavila-o-svoem-politicheskom-suitside/,,,,3
https://lenta.ru/news/2024/03/21/premier-estonii-nazvala-uslovie-nedopuscheniya-tretiey-mirovoy-voyny/,,,,3
